dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.0134,-0.00708,0.012695,1.324951,0.274963,-0.012756,-0.173798,0.0,0.0,0.0,0.1946597585543757,-0.08631981553447786,-0.002473041910579175,0.001,-0.0,-0.013
0.011,0.008789,0.008057,1.305176,0.458069,0.261902,0.222931,0.0,0.0,0.0,0.28563430421047425,-0.290706768634881,-0.00022182091372210152,0.001,-0.0,-0.013
0.0121,0.011475,0.015381,1.297607,0.641174,0.017761,0.039825,0.0,0.0,0.0,0.41337703350361266,-0.4615819310562207,-0.0005220134636424669,0.001,-0.0,-0.013
0.012,-0.009277,0.016602,1.326172,0.702209,0.139832,0.009308,0.0,0.0,0.0,0.516297909293955,-0.4413664345175705,-0.0013775878415163557,0.001,-0.0,-0.013
0.0117,-0.009033,0.018555,1.322021,0.549622,0.078796,0.131378,0.0,0.0,0.0,0.6080358945542575,-0.4277321510253966,-0.0006821518841533992,0.001,-0.0,-0.013
0.0123,0.012451,0.01416,1.30249,0.397034,0.170349,0.222931,0.0,0.0,0.0,0.6578987199205975,-0.5372154630392849,0.0019870431751857374,0.001,-0.0,-0.013
0.0122,0.003906,0.016113,1.304443,0.366516,0.139832,0.161896,0.0,0.0,0.0,0.7086658927762001,-0.5830983442589917,0.0035597068047208196,0.001,-0.0,-0.013
0.0111,-0.000977,0.019043,1.330078,0.335999,-0.012756,0.222931,0.0,0.0,0.0,0.7623026861108072,-0.5987238894410667,0.0053857509768785354,0.001,-0.0,-0.013
0.0121,0.001221,0.012939,1.319092,0.366516,0.048279,0.161896,0.0,0.0,0.0,0.7833063350538132,-0.6212332845652423,0.007229638938938986,0.001,-0.0,-0.013
0.0123,0.01001,0.010498,1.295898,0.427551,0.292419,-0.051727,0.0,0.0,0.0,0.793765460939076,-0.6745262914618724,0.006886468656380045,0.001,-0.0,-0.013
0.0121,-0.00293,0.025635,1.31665,0.397034,0.261902,-0.173798,0.0,0.0,0.0,0.8584103997603105,-0.671051646227896,0.003767900727424475,0.001,-0.0,-0.013
