dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.244788,0,0,0,-0.091248,-0.104309,0.131378,0.0,0.0,0.0,3.9340203645474685,-12.36252890540127,-0.3973646551106548,2.349,-1.847,0.3049
0.0112,-0.009521,-0.013184,1.311035,0.000305,0.200867,-0.051727,0.0,0.0,0.0,3.1100741906278153,-10.16490417496417,-0.23368047728619049,2.349,-1.847,0.3049
0.0122,-0.006104,-0.010986,1.300293,-0.091248,0.139832,0.009308,0.0,0.0,0.0,2.566897241484965,-8.679229195303655,-0.14275888370714232,2.349,-1.847,0.3049
0.0119,-0.004883,-0.008789,1.304443,-0.06073,0.139832,0.161896,0.0,0.0,0.0,2.1887792810939914,-7.598972981598459,-0.08602618969389936,2.349,-1.847,0.3049
0.0126,-0.007568,-0.011719,1.304199,-0.152283,-0.073792,0.283966,0.0,0.0,0.0,1.8798070815639736,-6.756884923682346,-0.04313313204216033,2.349,-1.847,0.3049
0.0502,-0.008545,-0.011963,1.304199,0.152893,-0.012756,0.131378,0.0,0.0,0.0,1.6397621484956018,-6.076205597008361,-0.008109766571159116,2.349,-1.847,0.3049
0.0004,-0.006104,-0.01709,1.313965,0.305481,-0.134827,-0.082245,0.0,0.0,0.0,1.4132143974407176,-5.538866991588399,0.014688647586757421,2.349,-1.847,0.3049
0.0004,-0.009521,-0.013672,1.305908,-0.030212,0.048279,-0.02121,0.0,0.0,0.0,1.2435464441257784,-5.078969410412253,0.03107129058120901,2.349,-1.847,0.3049
0.0004,-0.010498,-0.012695,1.304443,-0.091248,0.170349,0.131378,0.0,0.0,0.0,1.1059143231267197,-4.6886875899832665,0.04368362817893788,2.349,-1.847,0.3049
0.0082,-0.004395,-0.014404,1.308105,-0.091248,0.017761,0.070343,0.0,0.0,0.0,0.9809564535291487,-4.381911938620233,0.053928462074476144,2.349,-1.847,0.3049
0.0119,-0.007568,-0.012451,1.311279,0.030823,0.109314,0.192413,0.0,0.0,0.0,0.8820371673586328,-4.103795679606848,0.06418879558561884,2.349,-1.847,0.3049
0.012,-0.005127,-0.011719,1.310547,0.000305,0.139832,0.039825,0.0,0.0,0.0,0.7984044774925738,-3.869940849670716,0.07097897471062721,2.349,-1.847,0.3049
0.0121,-0.00708,-0.014648,1.311279,-0.274353,0.170349,0.131378,0.0,0.0,0.0,0.7116059678362711,-3.6571879169910275,0.0779509558193998,2.349,-1.847,0.3049
0.0123,-0.008545,-0.015381,1.307373,0.030823,-0.073792,-0.02121,0.0,0.0,0.0,0.6356606614261248,-3.46661225465781,0.08226242856166295,2.349,-1.847,0.3049
0.0115,-0.01123,-0.014404,1.310791,-0.06073,-0.134827,0.131378,0.0,0.0,0.0,0.569985167958444,-3.2889312514365248,0.08799575580980477,2.349,-1.847,0.3049
0.012,-0.008545,-0.013672,1.306152,0.030823,-0.073792,0.253448,0.0,0.0,0.0,0.5139857131595701,-3.13675436546936,0.0944589715281997,2.349,-1.847,0.3049
0.012,-0.008057,-0.019775,1.30957,0.06134,0.109314,0.131378,0.0,0.0,0.0,0.4468227475168736,-2.998632681986789,0.09818708220552776,2.349,-1.847,0.3049
0.0121,-0.006836,-0.011475,1.313721,-0.06073,0.048279,0.161896,0.0,0.0,0.0,0.4068052283037667,-2.877054159305395,0.10300972450184724,2.349,-1.847,0.3049
0.0123,-0.008057,-0.013428,1.311768,-0.1828,-0.134827,0.283966,0.0,0.0,0.0,0.36376259527707666,-2.765262302354991,0.10886113378742926,2.349,-1.847,0.3049
0.0123,-0.007568,-0.011475,1.310791,-0.030212,-0.073792,0.039825,0.0,0.0,0.0,0.3309847252320148,-2.6634407749323525,0.11171079745784265,2.349,-1.847,0.3049
0.0113,-0.006104,-0.010986,1.311279,-0.091248,-0.073792,0.070343,0.0,0.0,0.0,0.30137081770206314,-2.5732912346089276,0.11455451862428663,2.349,-1.847,0.3049
0.0121,-0.005615,-0.015381,1.315918,0.000305,0.048279,0.131378,0.0,0.0,0.0,0.2651017754588067,-2.489867175554175,0.11716169618934402,2.349,-1.847,0.3049
0.012,-0.006836,-0.011719,1.307617,-0.030212,0.078796,0.039825,0.0,0.0,0.0,0.23913243616303903,-2.409765780572333,0.11933057809189919,2.349,-1.847,0.3049
0.0122,-0.010254,-0.012939,1.315918,0.030823,0.048279,0.009308,0.0,0.0,0.0,0.21328924827304485,-2.3284762002619983,0.12111398450928117,2.349,-1.847,0.3049
0.0125,-0.007812,-0.015381,1.309082,0.000305,-0.012756,-0.02121,0.0,0.0,0.0,0.18382418271843923,-2.2585392136994566,0.12161593601155045,2.349,-1.847,0.3049
0.012,-0.008057,-0.013672,1.308594,0.000305,0.170349,-0.02121,0.0,0.0,0.0,0.1597138515796049,-2.1906912955651423,0.12241599119455601,2.349,-1.847,0.3049
0.0112,-0.006592,-0.008789,1.304443,-0.152283,0.078796,0.192413,0.0,0.0,0.0,0.14476499578962912,-2.131175554819282,0.12637235898414773,2.349,-1.847,0.3049
0.0123,-0.007812,-0.012695,1.310303,0.030823,0.200867,0.070343,0.0,0.0,0.0,0.12554787533331047,-2.0714933649738088,0.1282323964106211,2.349,-1.847,0.3049
0.0123,-0.006348,-0.013184,1.303955,0.06134,-0.073792,0.131378,0.0,0.0,0.0,0.10688486892269897,-2.021336203988239,0.13049231890971985,2.349,-1.847,0.3049
0.0122,-0.008545,-0.01123,1.310303,0.091858,-0.043274,-0.02121,0.0,0.0,0.0,0.09326393745569278,-1.969864905673348,0.1314633217069182,2.349,-1.847,0.3049
0.0116,-0.007324,-0.013428,1.311523,-0.1828,0.017761,0.070343,0.0,0.0,0.0,0.07353826675626073,-1.922715692636567,0.13285040204354293,2.349,-1.847,0.3049
0.0121,-0.008057,-0.014404,1.30542,-0.243835,-0.043274,0.070343,0.0,0.0,0.0,0.052352525739369674,-1.877720213330498,0.13409205395792978,2.349,-1.847,0.3049
0.0122,-0.006836,-0.013672,1.307861,0.030823,0.048279,-0.02121,0.0,0.0,0.0,0.036714339689204296,-1.8360316792460731,0.13422860320879182,2.349,-1.847,0.3049
0.012,-0.006836,-0.011963,1.307373,-0.121765,-0.104309,0.345001,0.0,0.0,0.0,0.022684693297944047,-1.7983102235448527,0.13910445431137247,2.349,-1.847,0.3049
0.0114,-0.006348,-0.013184,1.310791,-0.06073,-0.165344,-0.051727,0.0,0.0,0.0,0.00837894338854778,-1.7638879560960026,0.13890732568487574,2.349,-1.847,0.3049
0.0127,-0.00708,-0.012695,1.312256,0.030823,0.078796,0.039825,0.0,0.0,0.0,-0.003464041139094621,-1.7272789821543069,0.13995236835966726,2.349,-1.847,0.3049
0.011,-0.006836,-0.015625,1.30835,-0.274353,-0.043274,0.009308,0.0,0.0,0.0,-0.022382882515278184,-1.6942720815068162,0.13992017299787873,2.349,-1.847,0.3049
0.0126,-0.00415,-0.014404,1.3125,0.244446,0.078796,0.039825,0.0,0.0,0.0,-0.03274790888138149,-1.665211482472054,0.14028843453932072,2.349,-1.847,0.3049
0.0122,-0.00708,-0.01416,1.310791,-0.06073,0.231384,0.161896,0.0,0.0,0.0,-0.04600716113332511,-1.6315676051344157,0.14245026615056575,2.349,-1.847,0.3049
0.0118,-0.004395,-0.011963,1.310303,0.091858,0.078796,-0.082245,0.0,0.0,0.0,-0.053794372018804784,-1.6049436053442556,0.1418557941892866,2.349,-1.847,0.3049
0.0122,-0.009033,-0.013672,1.307373,0.244446,0.292419,0.131378,0.0,0.0,0.0,-0.06177307928804367,-1.5706243571465146,0.14385924891018165,2.349,-1.847,0.3049
0.0114,-0.006104,-0.012207,1.307373,0.122375,0.048279,0.253448,0.0,0.0,0.0,-0.06898639408617796,-1.5445626203612044,0.14716042285831502,0.0,0.0,0.0
0.0124,-0.009277,-0.01416,1.312256,-0.152283,-0.012756,0.253448,0.0,0.0,0.0,-0.08158969640745078,-1.516091944314288,0.15059215735767878,0.0,0.0,0.0
0.0119,-0.009033,-0.011475,1.311035,-0.06073,-0.012756,0.131378,0.0,0.0,0.0,-0.08910542994217506,-1.489106964891284,0.1529592288941425,0.0,0.0,0.0
0.0117,-0.009766,-0.012207,1.311768,-0.152283,0.170349,0.375519,0.0,0.0,0.0,-0.0983524523746355,-1.4601851399851102,0.1580340003664429,0.0,0.0,0.0
0.0122,-0.006592,-0.008301,1.309814,0.06134,0.109314,-0.02121,0.0,0.0,0.0,-0.09986738676623443,-1.4369457303721433,0.15893936438175693,0.0,0.0,0.0
0.012,-0.006592,-0.013672,1.307617,0.06134,0.109314,0.039825,0.0,0.0,0.0,-0.10789178752724521,-1.414611219942376,0.1594260490245654,0.0,0.0,0.0
0.0123,-0.007568,-0.010742,1.302002,-0.152283,0.048279,0.131378,0.0,0.0,0.0,-0.11470405652146158,-1.392660258848655,0.1617253776884116,0.0,0.0,0.0
0.0115,-0.006348,-0.015625,1.304443,0.000305,0.078796,-0.173798,0.0,0.0,0.0,-0.12512862286863696,-1.3726417551472134,0.15928948946320687,0.0,0.0,0.0
0.0122,-0.005859,-0.013672,1.309814,-0.243835,0.078796,0.161896,0.0,0.0,0.0,-0.13587365757072278,-1.3537932376042139,0.16121504945806595,0.0,0.0,0.0
0.0122,-0.007324,-0.012695,1.311523,-0.213318,0.017761,-0.051727,0.0,0.0,0.0,-0.14472994585042961,-1.3346469724910357,0.16086298239545363,0.0,0.0,0.0
0.0117,-0.008545,-0.012451,1.310303,-0.213318,0.048279,0.131378,0.0,0.0,0.0,-0.15299256810949985,-1.314456723049888,0.16282031246161735,0.0,0.0,0.0
0.0123,-0.006104,-0.013672,1.310303,0.06134,-0.104309,0.070343,0.0,0.0,0.0,-0.15916641659784939,-1.2994592138233931,0.16365414741735984,0.0,0.0,0.0
0.0123,-0.007324,-0.015137,1.306641,0.183411,0.292419,0.345001,0.0,0.0,0.0,-0.16535858852060073,-1.278872308074491,0.16764599821000242,0.0,0.0,0.0
0.0115,-0.005859,-0.010498,1.314209,0.152893,0.078796,0.131378,0.0,0.0,0.0,-0.16669555705609965,-1.2630958102484053,0.16970555854486347,0.0,0.0,0.0
0.0124,-0.007568,-0.016113,1.309326,0.000305,0.048279,0.345001,0.0,0.0,0.0,-0.17574394952192182,-1.2463184157438696,0.1735608503241627,0.0,0.0,0.0
0.0114,-0.005371,-0.009521,1.311523,-0.06073,-0.012756,0.039825,0.0,0.0,0.0,-0.17817726106555754,-1.2331087370248894,0.1746984740283053,0.0,0.0,0.0
0.0122,-0.005127,-0.01709,1.312256,-0.091248,0.078796,0.131378,0.0,0.0,0.0,-0.1888067292855039,-1.2194630420354189,0.1755114526622935,0.0,0.0,0.0
0.0121,-0.006348,-0.010742,1.310791,-0.091248,0.078796,0.161896,0.0,0.0,0.0,-0.19264496210995363,-1.204993731993777,0.17799103396677313,0.0,0.0,0.0
0.0125,-0.012451,-0.012451,1.311768,-0.030212,-0.043274,0.253448,0.0,0.0,0.0,-0.19740739256639928,-1.186230888798495,0.18181626592592573,0.0,0.0,0.0
0.0116,-0.007568,-0.012695,1.303955,-0.030212,-0.195862,0.131378,0.0,0.0,0.0,-0.20226951341853802,-1.1746614851149,0.18355765168653726,0.0,0.0,0.0
0.0121,-0.006836,-0.01123,1.305176,-0.030212,-0.104309,-0.051727,0.0,0.0,0.0,-0.20550756070914677,-1.1631896162301463,0.18335820430516142,0.0,0.0,0.0
0.012,-0.007568,-0.013184,1.310059,-0.06073,0.017761,-0.112762,0.0,0.0,0.0,-0.21088226988628775,-1.1498684775729355,0.18211669114675844,0.0,0.0,0.0
0.0158,-0.006836,-0.014893,1.30542,-0.06073,0.017761,0.253448,0.0,0.0,0.0,-0.21815988999689256,-1.1375157460001049,0.18586004073256235,0.0,0.0,0.0
0.0083,-0.009033,-0.015137,1.309326,-0.335388,0.078796,0.131378,0.0,0.0,0.0,-0.22716254455154344,-1.1230594273810726,0.18682643227239198,0.0,0.0,0.0
0.0123,-0.010254,-0.014404,1.314941,0.030823,0.078796,0.131378,0.0,0.0,0.0,-0.23211540854357526,-1.107500621517433,0.18854646570953826,0.0,0.0,0.0
0.0111,-0.007324,-0.014404,1.311035,-0.121765,0.078796,0.161896,0.0,0.0,0.0,-0.2386619307946504,-1.0952120928394986,0.19023004139606572,0.0,0.0,0.0
0.0123,-0.010986,-0.013916,1.312256,-0.091248,0.231384,0.100861,0.0,0.0,0.0,-0.24434925163038007,-1.077903700760789,0.1917008245968819,0.0,0.0,0.0
