dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.245192,0,0,0,0.458069,-0.012756,0.222931,0.0,0.0,0.0,4.069800933009863,-12.344679370272294,-0.3736068498921177,0.004,0.0,0.0113
0.011,-0.010498,-0.012451,1.304932,0.549622,0.41449,0.070343,0.0,0.0,0.0,3.2324513300002606,-10.138344369555062,-0.20441623442817283,0.004,0.0,0.0113
0.0121,-0.01001,-0.01123,1.314453,0.152893,0.139832,0.070343,0.0,0.0,0.0,2.6710840595915295,-8.62245333486381,-0.10932506291657028,0.004,0.0,0.0113
0.012,-0.013184,-0.015381,1.315674,0.335999,0.231384,0.070343,0.0,0.0,0.0,2.2335047093527747,-7.487030006408949,-0.044521977050531375,0.004,0.0,0.0113
0.0122,-0.012207,-0.015869,1.308594,0.397034,0.261902,-0.051727,0.0,0.0,0.0,1.898034376434298,-6.623641181173388,-0.0017501984242480509,0.004,0.0,0.0113
0.0118,-0.013184,-0.01709,1.314453,0.427551,0.261902,-0.02121,0.0,0.0,0.0,1.627531455449168,-5.935090634484024,0.029347622431873537,0.004,0.0,0.0113
0.012,-0.011475,-0.011719,1.307861,0.671692,0.109314,0.100861,0.0,0.0,0.0,1.4407656748116162,-5.387149656194412,0.05129069158463291,0.004,0.0,0.0113
0.0122,-0.012451,-0.01709,1.310547,0.519104,0.048279,-0.112762,0.0,0.0,0.0,1.2594079443005959,-4.929690010646529,0.06718534042705415,0.004,0.0,0.0113
0.0121,-0.011963,-0.010986,1.312256,0.671692,0.200867,0.314484,0.0,0.0,0.0,1.1367001118743167,-4.545255095177043,0.08328481741438724,0.004,0.0,0.0113
0.0116,-0.014404,-0.011475,1.308594,0.427551,0.231384,0.497589,0.0,0.0,0.0,1.0275794781297998,-4.206867104028076,0.0991123081976604,0.004,0.0,0.0113
0.0121,-0.012207,-0.018555,1.313477,0.335999,0.231384,-0.082245,0.0,0.0,0.0,0.90577967105787,-3.9229926018021417,0.10632485331716285,0.004,0.0,0.0113
0.0119,-0.01001,-0.016846,1.318115,0.366516,0.261902,0.100861,0.0,0.0,0.0,0.8064936637361876,-3.682893339756229,0.11397443045249486,0.004,0.0,0.0113
0.0121,-0.012695,-0.016846,1.312012,0.427551,0.292419,0.283966,0.0,0.0,0.0,0.7199379150058329,-3.461989388999018,0.12299406025753606,0.004,0.0,0.0113
0.0118,-0.014648,-0.01709,1.311035,0.458069,0.170349,0.039825,0.0,0.0,0.0,0.6431249266856046,-3.261025561788565,0.1282734672587471,0.004,0.0,0.0113
0.012,-0.013916,-0.014404,1.302002,0.458069,0.170349,-0.173798,0.0,0.0,0.0,0.583179095665234,-3.0836709471221244,0.13040965098530413,0.004,0.0,0.0113
0.0121,-0.009277,-0.018311,1.310547,0.427551,0.231384,0.131378,0.0,0.0,0.0,0.5178313378684204,-2.937080174272753,0.13460837249817095,0.004,0.0,0.0113
0.012,-0.010254,-0.013184,1.310791,0.397034,0.139832,0.131378,0.0,0.0,0.0,0.4730263872235365,-2.802846994382047,0.1392046445699992,0.004,0.0,0.0113
0.0123,-0.012695,-0.013428,1.316895,0.519104,0.048279,-0.02121,0.0,0.0,0.0,0.43367498818929273,-2.6754203188363848,0.14180279422451314,0.004,0.0,0.0113
0.0123,-0.010742,-0.014404,1.308594,0.397034,0.231384,0.192413,0.0,0.0,0.0,0.39387150107996755,-2.5620481717331467,0.14628210025399457,0.004,0.0,0.0113
0.0121,-0.01123,-0.01416,1.307617,0.397034,0.170349,0.375519,0.0,0.0,0.0,0.35804652047350877,-2.457689378500883,0.1527576563421761,0.004,0.0,0.0113
0.0119,-0.010742,-0.011475,1.300049,0.427551,0.139832,0.009308,0.0,0.0,0.0,0.3320001932223702,-2.3632303831520454,0.1549875008617335,0.004,0.0,0.0113
0.0121,-0.014893,-0.017578,1.313232,0.427551,0.139832,0.161896,0.0,0.0,0.0,0.29457008933103923,-2.2666124206700564,0.1581435685064701,0.004,0.0,0.0113
0.0111,-0.010498,-0.014404,1.308105,0.488586,0.109314,-0.082245,0.0,0.0,0.0,0.2672976022548517,-2.18716868850363,0.15837160513457643,0.004,0.0,0.0113
0.0127,-0.010986,-0.013184,1.311768,0.427551,0.200867,0.039825,0.0,0.0,0.0,0.24474520594449484,-2.1110338387805783,0.16019029764794787,0.004,0.0,0.0113
0.0113,-0.009766,-0.010986,1.311279,0.366516,0.231384,0.100861,0.0,0.0,0.0,0.22714075882696433,-2.0425234099135756,0.16281604888067278,0.004,0.0,0.0113
0.0125,-0.012939,-0.016357,1.310547,0.397034,0.170349,-0.14328,0.0,0.0,0.0,0.2011619979191226,-1.972742395716313,0.16157714051089128,0.004,0.0,0.0113
0.0124,-0.013184,-0.012939,1.314209,0.366516,0.109314,0.070343,0.0,0.0,0.0,0.1830901375737505,-1.9076686484722218,0.1636793371832039,0.004,0.0,0.0113
0.0121,-0.01123,-0.016357,1.313232,0.335999,0.017761,0.070343,0.0,0.0,0.0,0.15948781905991405,-1.8513374837472043,0.16467778695178212,0.004,0.0,0.0113
0.0119,-0.005615,-0.015137,1.31543,0.397034,-0.012756,0.100861,0.0,0.0,0.0,0.14027002475485428,-1.8087973699763322,0.16562308754568114,0.004,0.0,0.0113
0.0114,-0.010498,-0.015869,1.308594,0.488586,0.292419,0.192413,0.0,0.0,0.0,0.12174731715034506,-1.7569540860095851,0.16790797871534782,0.004,0.0,0.0113
