dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.0121,-0.005371,-0.010986,1.317627,0.549622,0.322937,0.131378,0.0,0.0,0.0,-0.06433627510806471,-0.10247404687478702,0.00165096027453209,1.009,0.983,-0.0648
0.0121,-0.004395,-0.010254,1.31543,0.244446,0.139832,0.070343,0.0,0.0,0.0,-0.10264445205079879,-0.18137089930106848,0.002598975915453108,1.009,0.983,-0.0648
0.012,-0.005615,-0.007568,1.327148,0.213928,0.322937,0.467072,0.0,0.0,0.0,-0.10843860660100511,-0.2253705225260984,0.00821525455998991,1.009,0.983,-0.0648
0.012,-0.005371,-0.009277,1.321045,0.244446,0.383972,0.253448,0.0,0.0,0.0,-0.12409019759111022,-0.25928983086539237,0.011327487927827454,1.009,0.983,-0.0648
0.0122,-0.007812,-0.00708,1.318604,0.366516,0.200867,-0.204315,0.0,0.0,0.0,-0.12104251538434857,-0.272147179114583,0.008829627967128148,1.009,0.983,-0.0648
0.0121,-0.00708,-0.008301,1.317383,0.519104,0.139832,0.161896,0.0,0.0,0.0,-0.1233649108002864,-0.2869928170432038,0.010829538122796363,1.009,0.983,-0.0648
0.0124,-0.003906,-0.009033,1.318604,0.488586,0.261902,0.222931,0.0,0.0,0.0,-0.12860159750291472,-0.3136304171944678,0.013643839921763885,1.009,0.983,-0.0648
0.011,-0.006104,-0.01123,1.319336,0.06134,0.261902,0.253448,0.0,0.0,0.0,-0.14760270763806418,-0.32567049685997895,0.01656226334470207,1.009,0.983,-0.0648
0.0121,-0.003662,-0.010498,1.318604,0.458069,0.170349,0.070343,0.0,0.0,0.0,-0.15601361235023944,-0.3469198010018312,0.017494448151442514,1.009,0.983,-0.0648
0.012,-0.007324,-0.01123,1.320068,0.244446,0.231384,-0.082245,0.0,0.0,0.0,-0.16814637062476848,-0.3496868089025559,0.016624739030110722,1.009,0.983,-0.0648
0.0129,-0.002197,-0.006348,1.318359,0.274963,0.048279,0.192413,0.0,0.0,0.0,-0.1597330863903761,-0.3730819961664412,0.019017738775810405,1.009,0.983,-0.0648
0.0114,-0.003418,-0.009766,1.323242,0.671692,0.445007,0.131378,0.0,0.0,0.0,-0.16020189632835166,-0.3849336506937935,0.020554860414558385,1.009,0.983,-0.0648
0.0126,-0.006592,-0.009521,1.318115,0.366516,0.445007,-0.051727,0.0,0.0,0.0,-0.16227813415066097,-0.3842777298402634,0.019948951297973572,1.009,0.983,-0.0648
0.0119,-0.006592,-0.009521,1.324951,0.091858,0.41449,0.314484,0.0,0.0,0.0,-0.16715115961595206,-0.3838808322963722,0.023731467207591235,1.009,0.983,-0.0648
0.012,-0.000488,-0.006348,1.318359,0.06134,0.200867,0.345001,0.0,0.0,0.0,-0.16247205292169617,-0.4038602420669899,0.02777121754064828,1.009,0.983,-0.0648
0.012,-0.00293,-0.004883,1.317871,0.335999,0.139832,0.100861,0.0,0.0,0.0,-0.15094717244955097,-0.4155742908140294,0.028859096176015706,1.009,0.983,-0.0648
0.0116,-0.007324,-0.005127,1.319092,0.458069,0.200867,0.100861,0.0,0.0,0.0,-0.1397611172918358,-0.41365080479266353,0.029948807492633633,1.009,0.983,-0.0648
0.0117,-0.004395,-0.007812,1.319824,0.183411,0.200867,0.070343,0.0,0.0,0.0,-0.1392592795578627,-0.41928472143948686,0.03077384511052132,1.009,0.983,-0.0648
0.0129,-0.006836,-0.009277,1.322266,0.580139,0.322937,0.253448,0.0,0.0,0.0,-0.13720929510427013,-0.416556625956258,0.03410060295534912,1.009,0.983,-0.0648
0.0112,-0.005127,-0.00708,1.319824,0.274963,0.017761,0.039825,0.0,0.0,0.0,-0.13405992266911473,-0.421759515009729,0.03453506206223649,1.009,0.983,-0.0648
0.0126,-0.006592,-0.005371,1.320068,0.244446,0.383972,0.161896,0.0,0.0,0.0,-0.12717222697767283,-0.4187618447415547,0.036510137883279455,1.009,0.983,-0.0648
0.012,-0.007812,-0.00415,1.321289,0.335999,0.322937,0.161896,0.0,0.0,0.0,-0.11711170873622492,-0.4140579539440011,0.03836644848394788,1.009,0.983,-0.0648
0.012,-0.00708,-0.008545,1.31665,0.213928,0.200867,0.253448,0.0,0.0,0.0,-0.11835383548392742,-0.4125694797114815,0.04145112917742548,1.009,0.983,-0.0648
0.0121,-0.001465,-0.006104,1.31958,0.366516,0.200867,-0.14328,0.0,0.0,0.0,-0.1125953935601684,-0.42250532394513723,0.03967554003568337,1.009,0.983,-0.0648
0.0118,-0.004639,-0.012451,1.319824,0.335999,0.170349,0.192413,0.0,0.0,0.0,-0.12008041369226218,-0.4258201322288901,0.04209277149340605,1.009,0.983,-0.0648
0.0121,-0.004639,-0.00708,1.321045,0.183411,0.261902,0.100861,0.0,0.0,0.0,-0.11836517228294019,-0.4277190203007111,0.04330290005190279,1.009,0.983,-0.0648
0.012,-0.004883,-0.007812,1.314941,0.274963,0.261902,0.100861,0.0,0.0,0.0,-0.11702920995602907,-0.4290613345139576,0.04452551494874737,1.009,0.983,-0.0648
0.0114,-0.004395,-0.008057,1.318604,0.152893,0.506042,-0.02121,0.0,0.0,0.0,-0.11759989497686996,-0.42851761221039175,0.04429427268864547,1.009,0.983,-0.0648
0.0121,-0.00293,-0.010986,1.317627,0.244446,0.383972,-0.082245,0.0,0.0,0.0,-0.12203626120385093,-0.43151054380020815,0.043382509366609666,1.009,0.983,-0.0648
0.0121,-0.002686,-0.010742,1.320801,0.183411,0.353455,0.161896,0.0,0.0,0.0,-0.1264334199924968,-0.43492226761802916,0.04541307107866551,1.009,0.983,-0.0648
0.012,-0.004883,-0.008789,1.317383,0.519104,0.261902,0.131378,0.0,0.0,0.0,-0.12342032519172573,-0.435540922066145,0.04702199168008538,1.009,0.983,-0.0648
0.0125,-0.003906,-0.006104,1.31543,0.244446,0.475525,0.039825,0.0,0.0,0.0,-0.11915031324508639,-0.43493496226910106,0.0474692174727977,1.009,0.983,-0.0648
0.012,-0.003662,-0.008545,1.318848,0.244446,0.261902,0.161896,0.0,0.0,0.0,-0.11899955505443388,-0.4372729961505555,0.049433118165201906,1.009,0.983,-0.0648
0.012,-0.005371,-0.009277,1.319092,0.183411,0.53656,0.070343,0.0,0.0,0.0,-0.12061522502168844,-0.4335829745711079,0.050318550823837495,1.009,0.983,-0.0648
0.0111,-0.005859,-0.008057,1.322266,0.458069,0.139832,-0.112762,0.0,0.0,0.0,-0.11743282386585524,-0.43392149327052576,0.04908909853641606,1.009,0.983,-0.0648
0.0125,-0.005371,-0.011475,1.327637,0.366516,0.475525,0.192413,0.0,0.0,0.0,-0.11977297975903252,-0.43058403743275137,0.05158994382380646,0.0,0.0,0.0
0.0122,-0.002441,-0.005371,1.32251,0.183411,0.231384,0.100861,0.0,0.0,0.0,-0.1154734170572323,-0.4345675766380414,0.05274913044627389,0.0,0.0,0.0
0.0121,-0.006104,-0.010742,1.311768,0.580139,0.231384,0.039825,0.0,0.0,0.0,-0.11425923923666713,-0.4332972616985819,0.05332203033617399,0.0,0.0,0.0
0.012,-0.001953,-0.006104,1.325195,0.152893,0.445007,0.070343,0.0,0.0,0.0,-0.11157406828899803,-0.4351134935219619,0.05410717431888046,0.0,0.0,0.0
0.0121,-0.005859,-0.010498,1.315674,0.488586,0.170349,0.406036,0.0,0.0,0.0,-0.11098171890325506,-0.43477726415967266,0.05910553968224505,0.0,0.0,0.0
0.0115,-0.003906,-0.009033,1.31958,0.488586,0.200867,0.100861,0.0,0.0,0.0,-0.10859749919983495,-0.4367257119167315,0.06029955589270875,0.0,0.0,0.0
