dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.0122,0.003906,-0.00293,1.324463,0.519104,0.445007,0.345001,0.0,0.0,0.0,0.024586724078932972,-0.2029703441552385,0.004177845533195073,0.004,-0.0,-0.0308
0.0119,0.00415,-0.003174,1.318848,0.397034,0.139832,0.192413,0.0,0.0,0.0,0.03853916492807088,-0.34389733653446053,0.006425880158776002,0.004,-0.0,-0.0308
0.0121,0.004883,-0.00293,1.315186,0.213928,0.109314,0.222931,0.0,0.0,0.0,0.0493292576344854,-0.4510681270919273,0.009067235209724961,0.004,-0.0,-0.0308
0.0121,0.005615,-0.005371,1.321045,0.213928,0.506042,-0.02121,0.0,0.0,0.0,0.04079159035563744,-0.5316685575992522,0.00894206093466538,0.004,-0.0,-0.0308
0.0121,0.001953,-0.003174,1.319336,0.427551,0.231384,0.192413,0.0,0.0,0.0,0.050270614811132784,-0.5742703689471437,0.01122155570621067,0.004,-0.0,-0.0308
0.0122,0.004395,-0.001465,1.320557,0.366516,0.078796,0.039825,0.0,0.0,0.0,0.0672501672848108,-0.6232530017308903,0.011544159960822156,0.004,-0.0,-0.0308
0.0125,0.004395,-0.007568,1.316895,0.580139,0.139832,-0.051727,0.0,0.0,0.0,0.05317630243185539,-0.6628420467028681,0.011226845251758244,0.004,-0.0,-0.0308
0.0111,0.003906,-0.00708,1.321045,0.366516,0.292419,0.161896,0.0,0.0,0.0,0.04140166283071789,-0.6917916818867376,0.013278842811242293,0.004,-0.0,-0.0308
0.0122,0.005859,-0.001709,1.318115,0.335999,0.261902,0.161896,0.0,0.0,0.0,0.054822827598015,-0.7246791070791833,0.015083515117479776,0.004,-0.0,-0.0308
0.012,0.002441,-0.002686,1.314941,0.274963,0.109314,0.283966,0.0,0.0,0.0,0.061979849653692076,-0.7409341473153167,0.018418324888755618,0.004,-0.0,-0.0308
0.0122,0.002441,-0.002197,1.320312,0.366516,0.292419,0.161896,0.0,0.0,0.0,0.07130325110578756,-0.752578701942015,0.020304182368961587,0.004,-0.0,-0.0308
0.0121,0.00293,-0.001221,1.313232,0.519104,0.322937,0.070343,0.0,0.0,0.0,0.08493020776042691,-0.7642838154123569,0.021017923022021837,0.004,-0.0,-0.0308
0.0115,0.004395,-0.004639,1.31665,0.305481,0.200867,0.100861,0.0,0.0,0.0,0.08338805663136839,-0.7805843832832741,0.02228677556766492,0.0,0.0,0.0
0.012,0.004883,-0.001709,1.322021,0.274963,0.017761,0.283966,0.0,0.0,0.0,0.09109636245075721,-0.798215905165654,0.025603211725837943,0.0,0.0,0.0
0.0121,0.003418,-0.000732,1.318604,0.335999,0.170349,0.161896,0.0,0.0,0.0,0.10182576401906981,-0.8080578921776084,0.027423275289802356,0.0,0.0,0.0
0.0123,0.003906,-0.003418,1.316406,0.305481,0.139832,-0.14328,0.0,0.0,0.0,0.10388264941167201,-0.8186053757210118,0.02570742800430459,0.0,0.0,0.0
0.0123,0.002686,-0.005371,1.320801,0.458069,0.383972,0.131378,0.0,0.0,0.0,0.10240882123734081,-0.821786084293248,0.02749608745799224,0.0,0.0,0.0
0.0112,0.004639,-0.004639,1.318359,0.397034,0.139832,0.039825,0.0,0.0,0.0,0.10207723253504267,-0.8325779182449586,0.0280567145547094,0.0,0.0,0.0
0.0122,0.008545,-0.004639,1.322021,0.213928,0.170349,-0.02121,0.0,0.0,0.0,0.10021378732849283,-0.851333943637542,0.027906790064089408,0.0,0.0,0.0
0.0122,0.006348,-0.001221,1.319092,0.091858,0.170349,0.070343,0.0,0.0,0.0,0.10523915421913553,-0.8633992839207546,0.028667446883850305,0.0,0.0,0.0
0.0124,0.008545,-0.002197,1.313232,0.183411,0.353455,-0.112762,0.0,0.0,0.0,0.10885690677820443,-0.8774429750385545,0.02724153253517258,0.0,0.0,0.0
0.0113,0.001709,-0.003418,1.322266,0.305481,0.109314,-0.14328,0.0,0.0,0.0,0.11071679508560564,-0.8780149128418514,0.025667714531031935,0.0,0.0,0.0
0.012,0.001953,-0.001709,1.320557,0.488586,0.078796,0.131378,0.0,0.0,0.0,0.11844218851100335,-0.8793451236707038,0.027195637449925626,0.0,0.0,0.0
0.0126,0.003906,-0.005127,1.321533,0.366516,0.261902,-0.082245,0.0,0.0,0.0,0.11769717369564964,-0.8822263736738802,0.026310379188490815,0.0,0.0,0.0
0.0114,0.00708,-0.00293,1.322754,0.458069,0.109314,0.436554,0.0,0.0,0.0,0.1219711078997122,-0.8930008251381267,0.0313105735118294,0.0,0.0,0.0
0.0121,0.008057,-0.000244,1.323975,0.244446,0.445007,0.100861,0.0,0.0,0.0,0.12910472608869558,-0.9008449284966075,0.032421010049417456,0.0,0.0,0.0
0.0121,0.00415,-0.003174,1.31543,0.335999,0.200867,0.283966,0.0,0.0,0.0,0.13152042164289243,-0.9039097919736936,0.03590833077501938,0.0,0.0,0.0
0.0121,0.003906,-0.003418,1.318115,0.152893,0.139832,0.131378,0.0,0.0,0.0,0.1313435353903465,-0.9069175100658937,0.03755945556879569,0.0,0.0,0.0
0.0123,0.003662,-0.005127,1.322266,0.305481,0.353455,0.131378,0.0,0.0,0.0,0.1300863358333711,-0.9065990081078915,0.03933079114020039,0.0,0.0,0.0
0.0119,0.003174,-0.001221,1.321777,0.335999,0.322937,0.100861,0.0,0.0,0.0,0.13587502383506964,-0.9058513266526815,0.040484722360541854,0.0,0.0,0.0
0.0123,0.005371,-0.002441,1.32251,0.183411,0.200867,0.131378,0.0,0.0,0.0,0.13772783779521228,-0.9099898676485185,0.04211470114292201,0.0,0.0,0.0
0.0115,0.003418,-0.003174,1.317139,0.458069,0.261902,0.253448,0.0,0.0,0.0,0.14127094771528934,-0.9102940426541221,0.04508592148031551,0.0,0.0,0.0
0.0123,0.008301,0.000488,1.3125,0.458069,0.170349,0.100861,0.0,0.0,0.0,0.15094028843297885,-0.919219265132422,0.046201794347962524,0.0,0.0,0.0
0.0118,0.006104,-0.005615,1.321289,0.519104,0.200867,0.192413,0.0,0.0,0.0,0.15128965337253852,-0.9237644431337605,0.04865553481002236,0.0,0.0,0.0
0.012,0.00415,-0.003174,1.320068,0.213928,0.597595,0.283966,0.0,0.0,0.0,0.15194285445653574,-0.920457382445489,0.0521384581185077,0.0,0.0,0.0
0.0116,0.006348,-0.003174,1.315674,0.519104,0.170349,0.009308,0.0,0.0,0.0,0.15604367464306007,-0.9255244975479866,0.052306694485968266,0.0,0.0,0.0
0.0125,0.005371,-0.000732,1.315186,0.458069,0.017761,0.222931,0.0,0.0,0.0,0.1632673183108283,-0.9306305133393402,0.05503879868746189,0.0,0.0,0.0
0.012,0.002197,-0.003418,1.317627,0.519104,0.322937,-0.082245,0.0,0.0,0.0,0.1670360647789664,-0.9274082652043235,0.054143496610715096,0.0,0.0,0.0
