dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.248131,0,0,0,0.122375,0.322937,-0.082245,0.0,0.0,0.0,3.9989914133305913,-12.298977196352205,-0.44540363988008846,0.139,-0.056,0.0781
0.0122,-0.003906,-0.009521,1.312256,0.122375,0.261902,-0.112762,0.0,0.0,0.0,3.200694924921393,-10.162308090629272,-0.28768393299540995,0.139,-0.056,0.0781
0.0119,-0.002441,-0.009033,1.313965,0.549622,0.261902,0.039825,0.0,0.0,0.0,2.666226386688858,-8.70296359283163,-0.19625283599659482,0.139,-0.056,0.0781
0.0112,-0.001465,-0.012207,1.308594,0.213928,0.231384,0.161896,0.0,0.0,0.0,2.250458923160785,-7.642381256780721,-0.13308412584655951,0.139,-0.056,0.0781
0.0129,-0.001953,-0.009033,1.316406,0.305481,0.231384,0.161896,0.0,0.0,0.0,1.957284040573733,-6.826509273254244,-0.09205258556686953,0.139,-0.056,0.0781
0.0112,0.00293,-0.008057,1.311523,0.244446,0.231384,-0.02121,0.0,0.0,0.0,1.7317671292070824,-6.210895543701506,-0.06526920561550209,0.139,-0.056,0.0781
0.0121,-0.00293,-0.006836,1.311523,0.244446,0.41449,0.497589,0.0,0.0,0.0,1.5560764582624038,-5.678496087359086,-0.03937964916449191,0.139,-0.056,0.0781
0.0121,-0.00293,-0.005615,1.316406,0.427551,0.261902,0.070343,0.0,0.0,0.0,1.419866091251898,-5.239054445709565,-0.023793454810020556,0.139,-0.056,0.0781
0.0123,-0.003662,-0.010254,1.314209,0.213928,0.139832,0.192413,0.0,0.0,0.0,1.2823291474996459,-4.8675150139959165,-0.008828756695827833,0.139,-0.056,0.0781
0.0122,-0.002686,-0.008789,1.312256,0.152893,0.506042,0.070343,0.0,0.0,0.0,1.1709216213079074,-4.550447942471021,0.0018486561772575833,0.139,-0.056,0.0781
0.0119,-0.002441,-0.01001,1.308838,0.091858,0.139832,0.100861,0.0,0.0,0.0,1.069423351428533,-4.281698060141718,0.011015849018644384,0.139,-0.056,0.0781
0.0113,-0.001221,-0.007568,1.315674,0.335999,0.231384,-0.173798,0.0,0.0,0.0,0.9928911333054046,-4.05051626086648,0.0154233831601012,0.139,-0.056,0.0781
0.012,-0.001465,-0.005859,1.307861,0.122375,0.078796,-0.26535,0.0,0.0,0.0,0.9296086464113846,-3.847963063055915,0.017562807523801148,0.139,-0.056,0.0781
0.0125,-0.004883,-0.010986,1.320312,0.091858,0.200867,-0.082245,0.0,0.0,0.0,0.8566112635038722,-3.655522423848017,0.021224639980404872,0.139,-0.056,0.0781
0.0121,0.001221,-0.008057,1.314941,0.488586,0.322937,0.314484,0.0,0.0,0.0,0.8046614655654023,-3.5010726446894633,0.02862800782005659,0.139,-0.056,0.0781
0.012,-0.002441,-0.009033,1.313232,0.183411,0.078796,0.009308,0.0,0.0,0.0,0.752160365440001,-3.354319279006448,0.03205689647498449,0.139,-0.056,0.0781
0.0121,-0.000732,-0.008057,1.315918,0.274963,0.170349,-0.02121,0.0,0.0,0.0,0.7086855702625766,-3.2252918389072844,0.03461637946615974,0.139,-0.056,0.0781
0.0113,-0.000732,-0.010742,1.316162,0.335999,0.41449,0.131378,0.0,0.0,0.0,0.6626139639064302,-3.105622154895451,0.03826807935178994,0.139,-0.056,0.0781
0.0121,-0.00415,-0.009521,1.316162,0.244446,-0.043274,-0.14328,0.0,0.0,0.0,0.6232641887696759,-2.9925733068450215,0.0388532790644465,0.139,-0.056,0.0781
0.0121,-0.001709,-0.009277,1.31665,0.305481,0.322937,0.131378,0.0,0.0,0.0,0.5884884463532747,-2.8907629369725996,0.04231703858786572,0.139,-0.056,0.0781
0.012,-0.002686,-0.009277,1.313721,0.366516,0.261902,0.039825,0.0,0.0,0.0,0.5573812611856714,-2.7955317223445446,0.04452571335157249,0.139,-0.056,0.0781
0.0122,-0.004395,-0.008057,1.313232,0.091858,0.353455,-0.26535,0.0,0.0,0.0,0.5286409827356374,-2.7025668485235084,0.04319471580406792,0.139,-0.056,0.0781
0.012,-0.00293,-0.008789,1.31958,0.183411,0.597595,0.131378,0.0,0.0,0.0,0.5013536968396324,-2.6167264868871465,0.046241264002062486,0.139,-0.056,0.0781
0.0121,-0.002197,-0.006104,1.315674,0.213928,0.109314,0.161896,0.0,0.0,0.0,0.4820691587097344,-2.544034012553717,0.049851342693252955,0.139,-0.056,0.0781
0.0119,-0.006348,-0.006348,1.313721,0.274963,0.231384,0.039825,0.0,0.0,0.0,0.46444073834098254,-2.466587975918244,0.052196280223933175,0.139,-0.056,0.0781
0.0123,-0.005371,-0.009766,1.318604,0.244446,0.109314,0.070343,0.0,0.0,0.0,0.44113771850156175,-2.3974377659833874,0.054042788511379405,0.139,-0.056,0.0781
0.0121,0.00293,-0.003174,1.315918,0.213928,0.292419,-0.14328,0.0,0.0,0.0,0.431633954742805,-2.3463361259852875,0.05360745244183548,0.139,-0.056,0.0781
0.012,-0.00293,-0.009033,1.310791,0.580139,0.231384,0.039825,0.0,0.0,0.0,0.4161142778709441,-2.288396573273469,0.05471864985981517,0.139,-0.056,0.0781
0.0113,-0.001465,-0.006836,1.318115,0.244446,0.231384,-0.112762,0.0,0.0,0.0,0.4017161288164277,-2.2365406595174693,0.054289806240216114,0.139,-0.056,0.0781
0.0144,0.000732,-0.009766,1.320312,0.305481,0.41449,0.039825,0.0,0.0,0.0,0.38464223465488406,-2.188127806295766,0.05488043142832732,0.139,-0.056,0.0781
0.0103,-0.004639,-0.011963,1.309326,0.427551,0.383972,0.161896,0.0,0.0,0.0,0.3648391018333084,-2.1354039288169835,0.05658463435065889,0.139,-0.056,0.0781
0.0117,-0.002686,-0.01001,1.313721,0.427551,-0.012756,0.100861,0.0,0.0,0.0,0.3501192787223514,-2.0926471315415744,0.05794040454874605,0.139,-0.056,0.0781
0.0121,-0.004395,-0.01001,1.307129,0.274963,0.109314,0.314484,0.0,0.0,0.0,0.33455555774052104,-2.048110797894361,0.06204903581932371,0.139,-0.056,0.0781
0.0115,-0.00415,-0.009033,1.312988,0.305481,-0.012756,-0.051727,0.0,0.0,0.0,0.3218012343762142,-2.0075959962736496,0.061883530359170505,0.139,-0.056,0.0781
0.0128,-0.002686,-0.007324,1.313232,0.06134,0.048279,-0.02121,0.0,0.0,0.0,0.3097326981481865,-1.9706258033849933,0.06220766215155373,0.139,-0.056,0.0781
0.0112,0.000488,-0.008301,1.314453,0.213928,0.048279,-0.02121,0.0,0.0,0.0,0.29838776737150097,-1.940304440254671,0.062031317712274256,0.139,-0.056,0.0781
0.0122,-0.00293,-0.01001,1.30957,0.305481,-0.104309,0.161896,0.0,0.0,0.0,0.286335300861644,-1.908268724272806,0.06401573891429574,0.139,-0.056,0.0781
0.0124,-0.004639,-0.005615,1.313721,0.244446,0.048279,0.131378,0.0,0.0,0.0,0.2805976306525347,-1.8734250216858923,0.06666812784674574,0.139,-0.056,0.0781
0.0113,-0.004639,-0.010986,1.312256,0.335999,0.445007,0.222931,0.0,0.0,0.0,0.26834880784778753,-1.8358890920428421,0.0691019884749334,0.139,-0.056,0.0781
0.012,-0.003174,-0.007324,1.310547,0.335999,0.445007,-0.02121,0.0,0.0,0.0,0.26208328823339205,-1.8016520837566694,0.06931813663475361,0.139,-0.056,0.0781
0.0121,-0.003418,-0.009033,1.309814,0.335999,0.292419,0.131378,0.0,0.0,0.0,0.25383152841292317,-1.77025246863352,0.07101134025917087,0.139,-0.056,0.0781
0.0124,-0.000977,-0.005615,1.312744,0.458069,0.048279,0.070343,0.0,0.0,0.0,0.25214512203650646,-1.7461849507339129,0.07239560682591249,0.139,-0.056,0.0781
0.0125,-0.002686,-0.011475,1.315918,0.488586,0.109314,-0.112762,0.0,0.0,0.0,0.2435164737889652,-1.7200870063766789,0.07047325573161711,0.139,-0.056,0.0781
0.0114,-0.001953,-0.008301,1.310547,0.000305,0.292419,0.009308,0.0,0.0,0.0,0.23337217574542474,-1.694124999986232,0.0706275384330591,0.0,0.0,0.0
0.0121,-0.005371,-0.004883,1.317139,0.213928,0.170349,0.192413,0.0,0.0,0.0,0.23039523931081055,-1.666038304053347,0.07394506008067366,0.0,0.0,0.0
