dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.270909,0,0,0,0.335999,0.231384,0.039825,0.0,0.0,0.0,4.154394215642847,-12.601240734705886,-0.43579473188564155,-0.104,0.074,-0.1567
0.0121,0.000732,-0.009521,1.314697,0.213928,0.017761,-0.082245,0.0,0.0,0.0,3.311664584264988,-10.419497269949506,-0.2638765342895529,-0.104,0.074,-0.1567
0.012,-0.001709,-0.005615,1.312744,0.335999,0.261902,-0.14328,0.0,0.0,0.0,2.779907659166877,-8.904000873731663,-0.1734961770113426,-0.104,0.074,-0.1567
0.0113,-0.001465,-0.011475,1.315186,0.305481,0.292419,-0.051727,0.0,0.0,0.0,2.350076183484772,-7.80143528616053,-0.10909187269467409,-0.104,0.074,-0.1567
0.0122,0.002686,-0.00708,1.304443,0.183411,0.048279,0.161896,0.0,0.0,0.0,2.052938391534082,-6.991336101861555,-0.0671377041586697,-0.104,0.074,-0.1567
0.0126,-0.004639,-0.011475,1.3125,0.213928,-0.104309,0.009308,0.0,0.0,0.0,1.7941056514376823,-6.3106750106397085,-0.03569403565027086,-0.104,0.074,-0.1567
0.0115,-0.001709,-0.013672,1.315674,0.366516,0.078796,0.161896,0.0,0.0,0.0,1.574908032195887,-5.774071592762961,-0.009870951880733052,-0.104,0.074,-0.1567
0.0122,0.003906,-0.00708,1.312256,0.213928,0.231384,0.222931,0.0,0.0,0.0,1.4259167049468002,-5.356729507580362,0.008638655250003414,-0.104,0.074,-0.1567
0.0116,0.000732,-0.013916,1.312988,0.274963,-0.073792,-0.082245,0.0,0.0,0.0,1.2707641808749452,-4.995168069772623,0.021755569294398557,-0.104,0.074,-0.1567
0.0124,-0.001221,-0.012939,1.315918,0.366516,0.261902,0.161896,0.0,0.0,0.0,1.14430574970208,-4.6751424481450155,0.03507138846544989,-0.104,0.074,-0.1567
0.0114,-0.00293,-0.01123,1.316162,0.152893,0.200867,0.070343,0.0,0.0,0.0,1.0400040432025013,-4.39321250231948,0.04502501898218368,-0.104,0.074,-0.1567
0.0122,-0.000977,-0.009277,1.311768,0.213928,0.322937,0.070343,0.0,0.0,0.0,0.9572762877876821,-4.153172530781486,0.05319314100194368,-0.104,0.074,-0.1567
0.0119,-0.005859,-0.01001,1.317627,0.274963,0.048279,0.070343,0.0,0.0,0.0,0.8829742760135736,-3.9281744840117643,0.06059690379720155,-0.104,0.074,-0.1567
0.0124,0.002441,-0.007568,1.314941,0.152893,0.170349,0.100861,0.0,0.0,0.0,0.8239346975901459,-3.754268723466261,0.06666637471391046,-0.104,0.074,-0.1567
