dt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,fused_x,fused_y,fused_z,roll,pitch,yaw,pose_x,pose_y,pose_yaw
0.0122,-0.001465,0.002441,1.316406,0.366516,-0.073792,0.314484,0.0,0.0,0.0,0.08279213563242982,-0.14974550880135218,0.003733706600446291,0.059,-0.067,0.0215
0.012,0.003174,-0.002441,1.320068,0.305481,0.231384,-0.051727,0.0,0.0,0.0,0.09296395168599433,-0.2894075012439739,0.0031143713167813046,0.059,-0.067,0.0215
0.0127,0.000977,0.000488,1.314453,0.488586,-0.073792,-0.02121,0.0,0.0,0.0,0.12632065290700403,-0.37530243613616343,0.0026770226747166535,0.059,-0.067,0.0215
0.0121,0.003418,0.000244,1.326172,0.122375,0.078796,-0.112762,0.0,0.0,0.0,0.14601376103536853,-0.4541614106944565,0.0011857981942466913,0.059,-0.067,0.0215
0.0111,0.001465,0.000488,1.322021,0.213928,0.353455,0.070343,0.0,0.0,0.0,0.16389415244339928,-0.5011436209809502,0.0018411487886977372,0.059,-0.067,0.0215
0.0122,-0.000977,-0.000732,1.314453,0.122375,0.353455,-0.082245,0.0,0.0,0.0,0.17102174134343381,-0.5249163175882698,0.0008042230764575806,0.059,-0.067,0.0215
0.0122,0.00415,0.003662,1.321289,0.458069,0.292419,0.314484,0.0,0.0,0.0,0.2027896846321395,-0.5702390006272519,0.004358858207760938,0.059,-0.067,0.0215
0.0121,0.00415,-0.002441,1.314697,0.213928,0.261902,0.131378,0.0,0.0,0.0,0.19874981252552057,-0.6085559326039977,0.006101361158590382,0.059,-0.067,0.0215
0.0121,0.001465,0.001953,1.313965,0.244446,0.139832,0.192413,0.0,0.0,0.0,0.21480695490671875,-0.6306026590351202,0.008259250956038596,0.059,-0.067,0.0215
0.0121,-0.000244,0.00293,1.319336,0.305481,0.292419,0.100861,0.0,0.0,0.0,0.23327640554462614,-0.6405926930097413,0.009273382361639116,0.059,-0.067,0.0215
0.0122,0.00415,-0.000732,1.320557,0.274963,0.200867,0.039825,0.0,0.0,0.0,0.23555321934254037,-0.6663596385270295,0.009832878141697098,0.059,-0.067,0.0215
0.0113,0.004639,-0.002441,1.312256,0.122375,0.017761,0.345001,0.0,0.0,0.0,0.22994104987603237,-0.6930328691008597,0.013898857739826997,0.059,-0.067,0.0215
0.012,0.003662,0.004639,1.314209,0.335999,0.292419,0.222931,0.0,0.0,0.0,0.25100029479112396,-0.7101261170910602,0.01629615352399711,0.059,-0.067,0.0215
0.0126,0.004395,-0.001709,1.31958,0.488586,0.109314,0.192413,0.0,0.0,0.0,0.25204156224148555,-0.7292100271301428,0.01886563599047759,0.059,-0.067,0.0215
0.0121,0.004883,-0.003174,1.315186,0.305481,-0.012756,0.192413,0.0,0.0,0.0,0.24663932321864396,-0.7493188847833026,0.021415308399345547,0.059,-0.067,0.0215
0.0117,-0.000488,0.001465,1.321533,0.458069,0.475525,0.283966,0.0,0.0,0.0,0.256538559188803,-0.7466508626927303,0.02466814392272774,0.059,-0.067,0.0215
0.0121,0.003662,-0.000244,1.319092,0.458069,0.078796,0.070343,0.0,0.0,0.0,0.26139282591847585,-0.7595721095830438,0.025560280649536818,0.059,-0.067,0.0215
0.0122,0.004395,-0.003174,1.3125,0.335999,0.231384,-0.112762,0.0,0.0,0.0,0.2571986116205802,-0.7716268137935732,0.02440603049115148,0.059,-0.067,0.0215
0.012,0.002441,0.002197,1.310303,0.183411,0.322937,0.192413,0.0,0.0,0.0,0.26498746204754836,-0.7767743223493908,0.026614488431503713,0.059,-0.067,0.0215
0.0121,0.003418,-0.001465,1.311523,0.427551,0.078796,0.009308,0.0,0.0,0.0,0.2663806040439793,-0.7864141055911358,0.026835791328383516,0.059,-0.067,0.0215
0.0119,0.001709,-0.003662,1.313232,0.305481,0.383972,0.222931,0.0,0.0,0.0,0.2613308942905795,-0.7878460177267989,0.02972547897293741,0.059,-0.067,0.0215
0.0121,0.00415,0.00293,1.312988,0.152893,0.292419,0.100861,0.0,0.0,0.0,0.269591322037148,-0.7953534590191672,0.030815847664806908,0.059,-0.067,0.0215
0.012,0.003418,-0.00415,1.313721,0.458069,0.322937,-0.02121,0.0,0.0,0.0,0.2658251439929086,-0.800285755473402,0.030821094850564272,0.059,-0.067,0.0215
0.0117,-0.00293,-0.00293,1.319336,0.274963,0.231384,0.009308,0.0,0.0,0.0,0.2627937263064984,-0.7927673694126725,0.031097088883099422,0.059,-0.067,0.0215
0.012,0.001953,-0.001709,1.311035,0.152893,0.200867,0.039825,0.0,0.0,0.0,0.26118031986788154,-0.7957977510268661,0.0316743931466218,0.059,-0.067,0.0215
0.0121,-0.000488,-0.002686,1.317627,0.519104,0.200867,0.009308,0.0,0.0,0.0,0.2621309666656192,-0.7937030186267476,0.03193282950953925,0.059,-0.067,0.0215
0.0121,0.004883,0.001221,1.315186,0.244446,0.231384,0.406036,0.0,0.0,0.0,0.2672025683222355,-0.8013599471383908,0.03680346180199894,0.059,-0.067,0.0215
0.0117,0.00415,-0.000488,1.314697,0.519104,0.41449,-0.051727,0.0,0.0,0.0,0.27205460750452304,-0.8051470434320792,0.036253540427636795,0.059,-0.067,0.0215
0.0117,0.004395,-0.000732,1.313965,0.091858,0.383972,0.161896,0.0,0.0,0.0,0.27148931471866716,-0.8093765156749751,0.03821190704019583,0.059,-0.067,0.0215
0.0127,0.003662,-0.001221,1.321289,0.335999,0.231384,0.009308,0.0,0.0,0.0,0.27323561641935645,-0.813314801460288,0.03841152702734095,0.059,-0.067,0.0215
0.0112,0.001709,0.001465,1.31543,0.152893,0.383972,0.070343,0.0,0.0,0.0,0.2769947877639625,-0.8125282696601077,0.039162652734248724,0.059,-0.067,0.0215
0.0126,0.001465,0.000244,1.322754,0.458069,0.231384,-0.02121,0.0,0.0,0.0,0.28252871382691336,-0.8124755002506995,0.03891592932886634,0.059,-0.067,0.0215
0.0113,-0.001709,-0.000488,1.320801,0.274963,0.139832,0.283966,0.0,0.0,0.0,0.28413638395563046,-0.8087179049089166,0.042173487119280734,0.059,-0.067,0.0215
0.0125,0.003418,-0.003418,1.321533,0.183411,0.261902,0.100861,0.0,0.0,0.0,0.28047030007520685,-0.8113108496958165,0.04361260041419625,0.059,-0.067,0.0215
0.0117,0.005615,0.001221,1.319092,0.366516,0.353455,0.009308,0.0,0.0,0.0,0.285965250360451,-0.816198372469476,0.04370222279982621,0.059,-0.067,0.0215
0.0122,-0.000488,0.0,1.319092,0.244446,0.200867,0.375519,0.0,0.0,0.0,0.28816381665924967,-0.8134663584111795,0.04831693570966794,0.059,-0.067,0.0215
0.0121,-0.002441,-0.001221,1.31543,0.274963,0.139832,-0.051727,0.0,0.0,0.0,0.2889903683921189,-0.8087721521660867,0.04777268743931733,0.059,-0.067,0.0215
0.0116,0.00293,0.000488,1.323486,0.274963,0.353455,0.131378,0.0,0.0,0.0,0.29204892003356614,-0.8093348887947285,0.04931689299855122,0.059,-0.067,0.0215
0.0121,0.008057,-0.001465,1.316895,0.244446,0.139832,-0.02121,0.0,0.0,0.0,0.29217584071424946,-0.8193153636668151,0.04914010338168798,0.059,-0.067,0.0215
0.0126,0.004883,0.000977,1.314209,0.274963,0.231384,0.039825,0.0,0.0,0.0,0.2961551759227368,-0.8234023083657448,0.04963425068653186,0.059,-0.067,0.0215
0.0115,0.000732,-0.001221,1.315186,0.244446,0.383972,0.192413,0.0,0.0,0.0,0.2964462995910072,-0.8202746815572012,0.05194340761694906,0.0,0.0,0.0
0.0121,0.000732,0.001221,1.320312,0.397034,0.170349,0.100861,0.0,0.0,0.0,0.3018871371368759,-0.8194107439339706,0.053153644502275305,0.0,0.0,0.0
